ts,team,p_title,p_final,p_sf,p_qf,p_advance,elo
2026-08-20T17:37:05.030093+00:00,ENG,0.11400,0.19674,0.35714,0.52016,1.00000,2151.0
2026-08-20T17:37:05.030093+00:00,FRA,0.06792,0.14170,0.28810,0.45408,1.00000,2039.0
2026-08-20T17:37:05.030093+00:00,COL,0.04708,0.09988,0.19628,0.47908,1.00000,1997.8
2026-08-20T17:37:05.030093+00:00,NED,0.04508,0.10556,0.23000,0.43004,1.00000,1989.7
2026-08-20T17:37:05.030093+00:00,BEL,0.02704,0.06870,0.13814,0.37722,1.00000,1936.0
2026-08-20T17:37:05.030093+00:00,NOR,0.02648,0.06124,0.14754,0.32590,1.00000,1943.9
2026-08-20T17:37:05.030093+00:00,POR,0.02620,0.06040,0.11496,0.19112,1.00000,1963.5
2026-08-20T17:37:05.030093+00:00,BRA,0.02464,0.05478,0.13390,0.30144,1.00000,1956.1
2026-08-20T17:37:05.030093+00:00,GER,0.02228,0.05770,0.14714,0.27936,1.00000,1910.4
2026-08-20T17:37:05.030093+00:00,MAR,0.02002,0.05548,0.14300,0.29764,1.00000,1904.4
2026-08-20T17:37:05.030093+00:00,SUI,0.01762,0.04432,0.10234,0.29296,1.00000,1901.5
2026-08-20T17:37:05.030093+00:00,MEX,0.01546,0.03954,0.11232,0.23584,1.00000,1888.7
2026-08-20T17:37:05.030093+00:00,JPN,0.01540,0.03892,0.10214,0.24534,1.00000,1908.8
2026-08-20T17:37:05.030093+00:00,CRO,0.01296,0.03538,0.07452,0.13628,1.00000,1903.1
2026-08-20T17:37:05.030093+00:00,SEN,0.01104,0.03330,0.07566,0.24874,1.00000,1838.5
2026-08-20T17:37:05.030093+00:00,ECU,0.01094,0.02992,0.08632,0.18012,1.00000,1894.9
2026-08-20T17:37:05.030093+00:00,USA,0.00748,0.02680,0.06952,0.25898,1.00000,1730.1
2026-08-20T17:37:05.030093+00:00,AUS,0.00694,0.02078,0.05500,0.13196,1.00000,1799.4
2026-08-20T17:37:05.030093+00:00,PAR,0.00652,0.02138,0.06760,0.15252,1.00000,1792.6
2026-08-20T17:37:05.030093+00:00,AUT,0.00592,0.01758,0.04404,0.08678,1.00000,1837.0
2026-08-20T17:37:05.030093+00:00,ALG,0.00586,0.01594,0.04580,0.16996,1.00000,1788.6
2026-08-20T17:37:05.030093+00:00,EGY,0.00362,0.01120,0.03606,0.09670,1.00000,1744.4
2026-08-20T17:37:05.030093+00:00,CAN,0.00352,0.01422,0.05546,0.17702,1.00000,1688.4
2026-08-20T17:37:05.030093+00:00,SWE,0.00342,0.01366,0.04580,0.11404,1.00000,1747.9
2026-08-20T17:37:05.030093+00:00,CIV,0.00270,0.01032,0.03858,0.12732,1.00000,1754.8
2026-08-20T17:37:05.030093+00:00,COD,0.00170,0.00564,0.02206,0.06388,1.00000,1725.8
2026-08-20T17:37:05.030093+00:00,BIH,0.00136,0.00596,0.02158,0.11506,1.00000,1638.1
2026-08-20T17:37:05.030093+00:00,CPV,0.00064,0.00304,0.01250,0.04150,1.00000,1631.9
2026-08-20T17:37:05.030093+00:00,RSA,0.00060,0.00418,0.02290,0.09530,1.00000,1577.6
2026-08-20T17:37:05.030093+00:00,GHA,0.00030,0.00218,0.00956,0.05800,1.00000,1590.0
2026-08-20T17:37:05.030093+00:00,KOR,0.00000,0.00000,0.00000,0.00000,0.00000,1675.9
2026-08-20T17:37:05.030093+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-08-20T17:37:05.030093+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-08-20T17:37:05.030093+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-08-20T17:37:05.030093+00:00,SCO,0.00000,0.00000,0.00000,0.00000,0.00000,1735.9
2026-08-20T17:37:05.030093+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-08-20T17:37:05.030093+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-08-20T17:37:05.030093+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-08-20T17:37:05.030093+00:00,IRN,0.00000,0.00000,0.00000,0.00000,0.00000,1763.0
2026-08-20T17:37:05.030093+00:00,NZL,0.00000,0.00000,0.00000,0.00000,0.00000,1526.9
2026-08-20T17:37:05.030093+00:00,KSA,0.00000,0.00000,0.00000,0.00000,0.00000,1600.6
2026-08-20T17:37:05.030093+00:00,URU,0.00000,0.00000,0.00000,0.00000,0.00000,1829.7
2026-08-20T17:37:05.030093+00:00,IRQ,0.00000,0.00000,0.00000,0.00000,0.00000,1548.7
2026-08-20T17:37:05.030093+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1615.5
2026-08-20T17:37:05.030093+00:00,UZB,0.00000,0.00000,0.00000,0.00000,0.00000,1611.7
2026-08-20T17:37:05.030093+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1642.0
2026-08-20T18:13:27.283350+00:00,ARG,0.22976,0.36288,0.54142,0.72870,1.00000,2226.5
2026-08-20T18:13:27.283350+00:00,ESP,0.21252,0.33748,0.45992,0.58284,1.00000,2254.0
2026-08-20T18:13:27.283350+00:00,ENG,0.11862,0.20116,0.35774,0.52264,1.00000,2151.0
2026-08-20T18:13:27.283350+00:00,FRA,0.06472,0.13742,0.28746,0.45536,1.00000,2039.0
2026-08-20T18:13:27.283350+00:00,COL,0.04670,0.10080,0.19894,0.48148,1.00000,1997.8
2026-08-20T18:13:27.283350+00:00,NED,0.04504,0.10482,0.22840,0.42878,1.00000,1989.7
2026-08-20T18:13:27.283350+00:00,BEL,0.02788,0.06934,0.13866,0.37646,1.00000,1936.0
2026-08-20T18:13:27.283350+00:00,POR,0.02562,0.05986,0.11464,0.19076,1.00000,1963.5
2026-08-20T18:13:27.283350+00:00,BRA,0.02474,0.05778,0.13954,0.30508,1.00000,1956.1
2026-08-20T18:13:27.283350+00:00,NOR,0.02468,0.05820,0.14354,0.32284,1.00000,1943.9
2026-08-20T18:13:27.283350+00:00,GER,0.02302,0.05862,0.14800,0.27634,1.00000,1910.4
2026-08-20T18:13:27.283350+00:00,MAR,0.02192,0.05620,0.14316,0.30042,1.00000,1904.4
2026-08-20T18:13:27.283350+00:00,SUI,0.01680,0.04264,0.09996,0.29216,1.00000,1901.5
2026-08-20T18:13:27.283350+00:00,JPN,0.01598,0.03838,0.10154,0.24506,1.00000,1908.8
2026-08-20T18:13:27.283350+00:00,MEX,0.01456,0.04042,0.11158,0.23468,1.00000,1888.7
2026-08-20T18:13:27.283350+00:00,CRO,0.01296,0.03490,0.07472,0.13886,1.00000,1903.1
2026-08-20T18:13:27.283350+00:00,ECU,0.01178,0.03114,0.08558,0.17838,1.00000,1894.9
2026-08-20T18:13:27.283350+00:00,SEN,0.01134,0.03170,0.07402,0.24550,1.00000,1838.5
2026-08-20T18:13:27.283350+00:00,USA,0.00930,0.02956,0.07252,0.26332,1.00000,1730.1
2026-08-20T18:13:27.283350+00:00,PAR,0.00716,0.02264,0.06954,0.15468,1.00000,1792.6
2026-08-20T18:13:27.283350+00:00,AUT,0.00576,0.01854,0.04258,0.08754,1.00000,1837.0
2026-08-20T18:13:27.283350+00:00,AUS,0.00570,0.01860,0.05588,0.13324,1.00000,1799.4
2026-08-20T18:13:27.283350+00:00,ALG,0.00516,0.01556,0.04566,0.16982,1.00000,1788.6
2026-08-20T18:13:27.283350+00:00,SWE,0.00384,0.01318,0.04662,0.11362,1.00000,1747.9
2026-08-20T18:13:27.283350+00:00,EGY,0.00372,0.01170,0.03612,0.09638,1.00000,1744.4
2026-08-20T18:13:27.283350+00:00,CIV,0.00300,0.01016,0.03832,0.12702,1.00000,1754.8
2026-08-20T18:13:27.283350+00:00,CAN,0.00282,0.01454,0.05364,0.17470,1.00000,1688.4
2026-08-20T18:13:27.283350+00:00,COD,0.00148,0.00538,0.02216,0.06430,1.00000,1725.8
2026-08-20T18:13:27.283350+00:00,BIH,0.00138,0.00658,0.02294,0.11472,1.00000,1638.1
2026-08-20T18:13:27.283350+00:00,RSA,0.00088,0.00462,0.02318,0.09610,1.00000,1577.6
2026-08-20T18:13:27.283350+00:00,CPV,0.00068,0.00316,0.01244,0.04168,1.00000,1631.9
2026-08-20T18:13:27.283350+00:00,GHA,0.00048,0.00204,0.00958,0.05654,1.00000,1590.0
2026-08-20T18:13:27.283350+00:00,KOR,0.00000,0.00000,0.00000,0.00000,0.00000,1675.9
2026-08-20T18:13:27.283350+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-08-20T18:13:27.283350+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-08-20T18:13:27.283350+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-08-20T18:13:27.283350+00:00,SCO,0.00000,0.00000,0.00000,0.00000,0.00000,1735.9
2026-08-20T18:13:27.283350+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-08-20T18:13:27.283350+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-08-20T18:13:27.283350+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-08-20T18:13:27.283350+00:00,IRN,0.00000,0.00000,0.00000,0.00000,0.00000,1763.0
2026-08-20T18:13:27.283350+00:00,NZL,0.00000,0.00000,0.00000,0.00000,0.00000,1526.9
2026-08-20T18:13:27.283350+00:00,KSA,0.00000,0.00000,0.00000,0.00000,0.00000,1600.6
2026-08-20T18:13:27.283350+00:00,URU,0.00000,0.00000,0.00000,0.00000,0.00000,1829.7
2026-08-20T18:13:27.283350+00:00,IRQ,0.00000,0.00000,0.00000,0.00000,0.00000,1548.7
2026-08-20T18:13:27.283350+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1615.5
2026-08-20T18:13:27.283350+00:00,UZB,0.00000,0.00000,0.00000,0.00000,0.00000,1611.7
2026-08-20T18:13:27.283350+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1642.0
2026-08-20T19:05:03.108478+00:00,ARG,0.23004,0.36290,0.54106,0.73100,1.00000,2226.5
2026-08-20T19:05:03.108478+00:00,ESP,0.21192,0.33564,0.46150,0.58496,1.00000,2254.0
2026-08-20T19:05:03.108478+00:00,ENG,0.11598,0.19890,0.35832,0.52288,1.00000,2151.0
2026-08-20T19:05:03.108478+00:00,FRA,0.06616,0.13746,0.28376,0.45310,1.00000,2039.0
2026-08-20T19:05:03.108478+00:00,NED,0.04744,0.10800,0.23154,0.42878,1.00000,1989.7
2026-08-20T19:05:03.108478+00:00,COL,0.04734,0.10200,0.19940,0.48286,1.00000,1997.8
2026-08-20T19:05:03.108478+00:00,BEL,0.02740,0.06902,0.14012,0.38166,1.00000,1936.0
2026-08-20T19:05:03.108478+00:00,POR,0.02548,0.05958,0.11240,0.18908,1.00000,1963.5
2026-08-20T19:05:03.108478+00:00,BRA,0.02494,0.05674,0.13960,0.30642,1.00000,1956.1
2026-08-20T19:05:03.108478+00:00,NOR,0.02402,0.05712,0.14284,0.31870,1.00000,1943.9
2026-08-20T19:05:03.108478+00:00,GER,0.02272,0.05960,0.14746,0.27932,1.00000,1910.4
2026-08-20T19:05:03.108478+00:00,MAR,0.02086,0.05528,0.14054,0.29718,1.00000,1904.4
2026-08-20T19:05:03.108478+00:00,SUI,0.01716,0.04320,0.10080,0.28816,1.00000,1901.5
2026-08-20T19:05:03.108478+00:00,MEX,0.01582,0.03978,0.10940,0.23620,1.00000,1888.7
2026-08-20T19:05:03.108478+00:00,JPN,0.01556,0.03940,0.10372,0.24592,1.00000,1908.8
2026-08-20T19:05:03.108478+00:00,CRO,0.01332,0.03738,0.07772,0.14004,1.00000,1903.1
2026-08-20T19:05:03.108478+00:00,ECU,0.01270,0.03206,0.08586,0.17922,1.00000,1894.9
2026-08-20T19:05:03.108478+00:00,SEN,0.01044,0.03214,0.07460,0.24824,1.00000,1838.5
2026-08-20T19:05:03.108478+00:00,USA,0.00830,0.02804,0.07040,0.25720,1.00000,1730.1
2026-08-20T19:05:03.108478+00:00,PAR,0.00736,0.02268,0.06950,0.15490,1.00000,1792.6
2026-08-20T19:05:03.108478+00:00,AUS,0.00672,0.01924,0.05520,0.13220,1.00000,1799.4
2026-08-20T19:05:03.108478+00:00,AUT,0.00570,0.01738,0.04268,0.08592,1.00000,1837.0
2026-08-20T19:05:03.108478+00:00,ALG,0.00496,0.01626,0.04616,0.17258,1.00000,1788.6
2026-08-20T19:05:03.108478+00:00,SWE,0.00370,0.01364,0.04674,0.11268,1.00000,1747.9
2026-08-20T19:05:03.108478+00:00,CIV,0.00320,0.01120,0.03898,0.12896,1.00000,1754.8
2026-08-20T19:05:03.108478+00:00,CAN,0.00318,0.01426,0.05692,0.17790,1.00000,1688.4
2026-08-20T19:05:03.108478+00:00,EGY,0.00278,0.01112,0.03614,0.09690,1.00000,1744.4
2026-08-20T19:05:03.108478+00:00,COD,0.00182,0.00564,0.02128,0.06170,1.00000,1725.8
2026-08-20T19:05:03.108478+00:00,BIH,0.00114,0.00564,0.02058,0.11290,1.00000,1638.1
2026-08-20T19:05:03.108478+00:00,RSA,0.00086,0.00426,0.02354,0.09614,1.00000,1577.6
2026-08-20T19:05:03.108478+00:00,CPV,0.00052,0.00244,0.01166,0.03990,1.00000,1631.9
2026-08-20T19:05:03.108478+00:00,GHA,0.00046,0.00200,0.00958,0.05640,1.00000,1590.0
2026-08-20T19:05:03.108478+00:00,KOR,0.00000,0.00000,0.00000,0.00000,0.00000,1675.9
2026-08-20T19:05:03.108478+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-08-20T19:05:03.108478+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-08-20T19:05:03.108478+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-08-20T19:05:03.108478+00:00,SCO,0.00000,0.00000,0.00000,0.00000,0.00000,1735.9
2026-08-20T19:05:03.108478+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-08-20T19:05:03.108478+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-08-20T19:05:03.108478+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-08-20T19:05:03.108478+00:00,IRN,0.00000,0.00000,0.00000,0.00000,0.00000,1763.0
2026-08-20T19:05:03.108478+00:00,NZL,0.00000,0.00000,0.00000,0.00000,0.00000,1526.9
2026-08-20T19:05:03.108478+00:00,KSA,0.00000,0.00000,0.00000,0.00000,0.00000,1600.6
2026-08-20T19:05:03.108478+00:00,URU,0.00000,0.00000,0.00000,0.00000,0.00000,1829.7
2026-08-20T19:05:03.108478+00:00,IRQ,0.00000,0.00000,0.00000,0.00000,0.00000,1548.7
2026-08-20T19:05:03.108478+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1615.5
2026-08-20T19:05:03.108478+00:00,UZB,0.00000,0.00000,0.00000,0.00000,0.00000,1611.7
2026-08-20T19:05:03.108478+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1642.0
2026-08-20T19:47:46.138855+00:00,ARG,0.22872,0.36042,0.54144,0.73080,1.00000,2226.5
2026-08-20T19:47:46.138855+00:00,ESP,0.21412,0.33620,0.46128,0.58502,1.00000,2254.0
2026-08-20T19:47:46.138855+00:00,ENG,0.11618,0.20106,0.35948,0.52692,1.00000,2151.0
2026-08-20T19:47:46.138855+00:00,FRA,0.06672,0.14054,0.28544,0.45576,1.00000,2039.0
2026-08-20T19:47:46.138855+00:00,COL,0.04704,0.09938,0.19898,0.47902,1.00000,1997.8
2026-08-20T19:47:46.138855+00:00,NED,0.04640,0.10498,0.22950,0.42638,1.00000,1989.7
2026-08-20T19:47:46.138855+00:00,BEL,0.02710,0.06928,0.14028,0.37832,1.00000,1936.0
2026-08-20T19:47:46.138855+00:00,NOR,0.02594,0.05964,0.14514,0.32634,1.00000,1943.9
2026-08-20T19:47:46.138855+00:00,BRA,0.02498,0.05696,0.13578,0.30378,1.00000,1956.1
2026-08-20T19:47:46.138855+00:00,POR,0.02446,0.05816,0.11168,0.19048,1.00000,1963.5
2026-08-20T19:47:46.138855+00:00,GER,0.02342,0.06016,0.14986,0.27712,1.00000,1910.4
2026-08-20T19:47:46.138855+00:00,MAR,0.02020,0.05480,0.14198,0.30176,1.00000,1904.4
2026-08-20T19:47:46.138855+00:00,SUI,0.01726,0.04282,0.10086,0.29130,1.00000,1901.5
2026-08-20T19:47:46.138855+00:00,JPN,0.01614,0.03894,0.10094,0.24318,1.00000,1908.8
2026-08-20T19:47:46.138855+00:00,MEX,0.01466,0.04048,0.11102,0.23368,1.00000,1888.7
2026-08-20T19:47:46.138855+00:00,CRO,0.01308,0.03676,0.07668,0.13822,1.00000,1903.1
2026-08-20T19:47:46.138855+00:00,ECU,0.01294,0.03178,0.08666,0.17712,1.00000,1894.9
2026-08-20T19:47:46.138855+00:00,SEN,0.01054,0.03286,0.07670,0.24976,1.00000,1838.5
2026-08-20T19:47:46.138855+00:00,USA,0.00772,0.02730,0.07026,0.25760,1.00000,1730.1
2026-08-20T19:47:46.138855+00:00,PAR,0.00690,0.02202,0.06858,0.15392,1.00000,1792.6
2026-08-20T19:47:46.138855+00:00,AUS,0.00632,0.01928,0.05400,0.13096,1.00000,1799.4
2026-08-20T19:47:46.138855+00:00,AUT,0.00622,0.01870,0.04258,0.08628,1.00000,1837.0
2026-08-20T19:47:46.138855+00:00,ALG,0.00492,0.01666,0.04754,0.17350,1.00000,1788.6
2026-08-20T19:47:46.138855+00:00,CAN,0.00340,0.01438,0.05498,0.17678,1.00000,1688.4
2026-08-20T19:47:46.138855+00:00,EGY,0.00340,0.01164,0.03650,0.09686,1.00000,1744.4
2026-08-20T19:47:46.138855+00:00,SWE,0.00304,0.01250,0.04654,0.11320,1.00000,1747.9
2026-08-20T19:47:46.138855+00:00,CIV,0.00298,0.01060,0.03848,0.12670,1.00000,1754.8
2026-08-20T19:47:46.138855+00:00,COD,0.00174,0.00574,0.02250,0.06228,1.00000,1725.8
2026-08-20T19:47:46.138855+00:00,BIH,0.00134,0.00612,0.02054,0.11432,1.00000,1638.1
2026-08-20T19:47:46.138855+00:00,RSA,0.00108,0.00524,0.02312,0.09508,1.00000,1577.6
2026-08-20T19:47:46.138855+00:00,CPV,0.00072,0.00288,0.01198,0.04138,1.00000,1631.9
2026-08-20T19:47:46.138855+00:00,GHA,0.00032,0.00172,0.00870,0.05618,1.00000,1590.0
2026-08-20T19:47:46.138855+00:00,KOR,0.00000,0.00000,0.00000,0.00000,0.00000,1675.9
2026-08-20T19:47:46.138855+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-08-20T19:47:46.138855+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-08-20T19:47:46.138855+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-08-20T19:47:46.138855+00:00,SCO,0.00000,0.00000,0.00000,0.00000,0.00000,1735.9
2026-08-20T19:47:46.138855+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-08-20T19:47:46.138855+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-08-20T19:47:46.138855+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-08-20T19:47:46.138855+00:00,IRN,0.00000,0.00000,0.00000,0.00000,0.00000,1763.0
2026-08-20T19:47:46.138855+00:00,NZL,0.00000,0.00000,0.00000,0.00000,0.00000,1526.9
2026-08-20T19:47:46.138855+00:00,KSA,0.00000,0.00000,0.00000,0.00000,0.00000,1600.6
2026-08-20T19:47:46.138855+00:00,URU,0.00000,0.00000,0.00000,0.00000,0.00000,1829.7
2026-08-20T19:47:46.138855+00:00,IRQ,0.00000,0.00000,0.00000,0.00000,0.00000,1548.7
2026-08-20T19:47:46.138855+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1615.5
2026-08-20T19:47:46.138855+00:00,UZB,0.00000,0.00000,0.00000,0.00000,0.00000,1611.7
2026-08-20T19:47:46.138855+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1642.0
2026-08-20T20:36:35.421550+00:00,ARG,0.23462,0.36420,0.54238,0.73050,1.00000,2226.5
2026-08-20T20:36:35.421550+00:00,ESP,0.21400,0.33822,0.46124,0.58512,1.00000,2254.0
2026-08-20T20:36:35.421550+00:00,ENG,0.11342,0.19872,0.35696,0.52148,1.00000,2151.0
2026-08-20T20:36:35.421550+00:00,FRA,0.06650,0.13904,0.28312,0.45370,1.00000,2039.0
2026-08-20T20:36:35.421550+00:00,COL,0.04730,0.10184,0.20036,0.47864,1.00000,1997.8
2026-08-20T20:36:35.421550+00:00,NED,0.04536,0.10238,0.22988,0.42928,1.00000,1989.7
2026-08-20T20:36:35.421550+00:00,BEL,0.02796,0.07028,0.13984,0.37716,1.00000,1936.0
2026-08-20T20:36:35.421550+00:00,NOR,0.02486,0.05806,0.14476,0.32794,1.00000,1943.9
2026-08-20T20:36:35.421550+00:00,BRA,0.02464,0.05582,0.13764,0.30256,1.00000,1956.1
2026-08-20T20:36:35.421550+00:00,POR,0.02432,0.05966,0.11478,0.19326,1.00000,1963.5
2026-08-20T20:36:35.421550+00:00,GER,0.02228,0.06016,0.15048,0.27746,1.00000,1910.4
2026-08-20T20:36:35.421550+00:00,MAR,0.02028,0.05592,0.14198,0.29900,1.00000,1904.4
2026-08-20T20:36:35.421550+00:00,SUI,0.01652,0.04302,0.10044,0.29286,1.00000,1901.5
2026-08-20T20:36:35.421550+00:00,JPN,0.01608,0.03924,0.10336,0.24440,1.00000,1908.8
2026-08-20T20:36:35.421550+00:00,MEX,0.01520,0.03980,0.11198,0.23728,1.00000,1888.7
2026-08-20T20:36:35.421550+00:00,CRO,0.01348,0.03716,0.07428,0.13564,1.00000,1903.1
2026-08-20T20:36:35.421550+00:00,ECU,0.01254,0.03200,0.08640,0.17820,1.00000,1894.9
2026-08-20T20:36:35.421550+00:00,SEN,0.01058,0.03146,0.07552,0.24712,1.00000,1838.5
2026-08-20T20:36:35.421550+00:00,USA,0.00838,0.02818,0.07146,0.26138,1.00000,1730.1
2026-08-20T20:36:35.421550+00:00,PAR,0.00644,0.02254,0.06890,0.15490,1.00000,1792.6
2026-08-20T20:36:35.421550+00:00,AUS,0.00622,0.01942,0.05418,0.13152,1.00000,1799.4
2026-08-20T20:36:35.421550+00:00,AUT,0.00590,0.01764,0.04180,0.08598,1.00000,1837.0
2026-08-20T20:36:35.421550+00:00,ALG,0.00494,0.01532,0.04554,0.17130,1.00000,1788.6
2026-08-20T20:36:35.421550+00:00,SWE,0.00378,0.01362,0.04786,0.11394,1.00000,1747.9
2026-08-20T20:36:35.421550+00:00,EGY,0.00354,0.01176,0.03646,0.09708,1.00000,1744.4
2026-08-20T20:36:35.421550+00:00,CIV,0.00332,0.01034,0.03750,0.12510,1.00000,1754.8
2026-08-20T20:36:35.421550+00:00,CAN,0.00290,0.01330,0.05538,0.17748,1.00000,1688.4
2026-08-20T20:36:35.421550+00:00,BIH,0.00144,0.00626,0.02108,0.11434,1.00000,1638.1
2026-08-20T20:36:35.421550+00:00,COD,0.00140,0.00560,0.02140,0.06304,1.00000,1725.8
2026-08-20T20:36:35.421550+00:00,RSA,0.00074,0.00418,0.02240,0.09424,1.00000,1577.6
2026-08-20T20:36:35.421550+00:00,CPV,0.00058,0.00262,0.01178,0.04090,1.00000,1631.9
2026-08-20T20:36:35.421550+00:00,GHA,0.00048,0.00224,0.00886,0.05720,1.00000,1590.0
2026-08-20T20:36:35.421550+00:00,KOR,0.00000,0.00000,0.00000,0.00000,0.00000,1675.9
2026-08-20T20:36:35.421550+00:00,CZE,0.00000,0.00000,0.00000,0.00000,0.00000,1638.8
2026-08-20T20:36:35.421550+00:00,QAT,0.00000,0.00000,0.00000,0.00000,0.00000,1404.9
2026-08-20T20:36:35.421550+00:00,HAI,0.00000,0.00000,0.00000,0.00000,0.00000,1509.9
2026-08-20T20:36:35.421550+00:00,SCO,0.00000,0.00000,0.00000,0.00000,0.00000,1735.9
2026-08-20T20:36:35.421550+00:00,TUR,0.00000,0.00000,0.00000,0.00000,0.00000,1839.3
2026-08-20T20:36:35.421550+00:00,CUW,0.00000,0.00000,0.00000,0.00000,0.00000,1438.9
2026-08-20T20:36:35.421550+00:00,TUN,0.00000,0.00000,0.00000,0.00000,0.00000,1547.6
2026-08-20T20:36:35.421550+00:00,IRN,0.00000,0.00000,0.00000,0.00000,0.00000,1763.0
2026-08-20T20:36:35.421550+00:00,NZL,0.00000,0.00000,0.00000,0.00000,0.00000,1526.9
2026-08-20T20:36:35.421550+00:00,KSA,0.00000,0.00000,0.00000,0.00000,0.00000,1600.6
2026-08-20T20:36:35.421550+00:00,URU,0.00000,0.00000,0.00000,0.00000,0.00000,1829.7
2026-08-20T20:36:35.421550+00:00,IRQ,0.00000,0.00000,0.00000,0.00000,0.00000,1548.7
2026-08-20T20:36:35.421550+00:00,JOR,0.00000,0.00000,0.00000,0.00000,0.00000,1615.5
2026-08-20T20:36:35.421550+00:00,UZB,0.00000,0.00000,0.00000,0.00000,0.00000,1611.7
2026-08-20T20:36:35.421550+00:00,PAN,0.00000,0.00000,0.00000,0.00000,0.00000,1642.0
2026-08-20T21:11:26.507379+00:00,ARG,0.22828,0.36118,0.53990,0.72710,1.00000,2226.5
2026-08-20T21:11:26.507379+00:00,ESP,0.21454,0.33672,0.46102,0.58440,1.00000,2254.0
2026-08-20T21:11:26.507379+00:00,ENG,0.11584,0.20064,0.35908,0.52520,1.00000,2151.0
2026-08-20T21:11:26.507379+00:00,FRA,0.06698,0.14056,0.28796,0.45552,1.00000,2039.0
2026-08-20T21:11:26.507379+00:00,COL,0.04740,0.10006,0.19900,0.47550,1.00000,1997.8
2026-08-20T21:11:26.507379+00:00,NED,0.04636,0.10546,0.22942,0.42842,1.00000,1989.7
2026-08-20T21:11:26.507379+00:00,BEL,0.02836,0.07070,0.14098,0.37720,1.00000,1936.0
2026-08-20T21:11:26.507379+00:00,POR,0.02478,0.05954,0.11244,0.19038,1.00000,1963.5
2026-08-20T21:11:26.507379+00:00,BRA,0.02474,0.05706,0.13712,0.30344,1.00000,1956.1
2026-08-20T21:11:26.507379+00:00,NOR,0.02394,0.05688,0.14316,0.32140,1.00000,1943.9
2026-08-20T21:11:26.507379+00:00,GER,0.02306,0.05934,0.14802,0.27798,1.00000,1910.4
2026-08-20T21:11:26.507379+00:00,MAR,0.02168,0.05412,0.13876,0.29594,1.00000,1904.4
2026-08-20T21:11:26.507379+00:00,SUI,0.01654,0.04364,0.10078,0.29240,1.00000,1901.5
2026-08-20T21:11:26.507379+00:00,JPN,0.01582,0.04006,0.10330,0.24820,1.00000,1908.8
2026-08-20T21:11:26.507379+00:00,MEX,0.01558,0.04138,0.11300,0.23302,1.00000,1888.7
2026-08-20T21:11:26.507379+00:00,CRO,0.01272,0.03520,0.07400,0.13840,1.00000,1903.1
2026-08-20T21:11:26.507379+00:00,ECU,0.01172,0.03058,0.08564,0.17834,1.00000,1894.9
2026-08-20T21:11:26.507379+00:00,SEN,0.01114,0.03146,0.07544,0.24844,1.00000,1838.5
2026-08-20T21:11:26.507379+00:00,USA,0.00874,0.02814,0.07134,0.25876,1.00000,1730.1
2026-08-20T21:11:26.507379+00:00,PAR,0.00672,0.02138,0.06932,0.15484,1.00000,1792.6
2026-08-20T21:11:26.507379+00:00,AUS,0.00638,0.01950,0.05608,0.13298,1.00000,1799.4
